image,mask,case,slice
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s009.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s009.png,t2_anatomy_reader2,9
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s010.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s010.png,t2_anatomy_reader2,10
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s011.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s011.png,t2_anatomy_reader2,11
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s012.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s012.png,t2_anatomy_reader2,12
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s013.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s013.png,t2_anatomy_reader2,13
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s014.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s014.png,t2_anatomy_reader2,14
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s015.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s015.png,t2_anatomy_reader2,15
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s016.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s016.png,t2_anatomy_reader2,16
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s017.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s017.png,t2_anatomy_reader2,17
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s018.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s018.png,t2_anatomy_reader2,18
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s019.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s019.png,t2_anatomy_reader2,19
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s020.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s020.png,t2_anatomy_reader2,20
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s021.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s021.png,t2_anatomy_reader2,21
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s022.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s022.png,t2_anatomy_reader2,22
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s023.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s023.png,t2_anatomy_reader2,23
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s024.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s024.png,t2_anatomy_reader2,24
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s025.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s025.png,t2_anatomy_reader2,25
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s026.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s026.png,t2_anatomy_reader2,26
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s027.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s027.png,t2_anatomy_reader2,27
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s028.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s028.png,t2_anatomy_reader2,28
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s029.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s029.png,t2_anatomy_reader2,29
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s030.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s030.png,t2_anatomy_reader2,30
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s031.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s031.png,t2_anatomy_reader2,31
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s032.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s032.png,t2_anatomy_reader2,32
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s033.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s033.png,t2_anatomy_reader2,33
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s034.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s034.png,t2_anatomy_reader2,34
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s035.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s035.png,t2_anatomy_reader2,35
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s036.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s036.png,t2_anatomy_reader2,36
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s037.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s037.png,t2_anatomy_reader2,37
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s038.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s038.png,t2_anatomy_reader2,38
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s039.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s039.png,t2_anatomy_reader2,39
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s040.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s040.png,t2_anatomy_reader2,40
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s041.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s041.png,t2_anatomy_reader2,41
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s042.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s042.png,t2_anatomy_reader2,42
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s043.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s043.png,t2_anatomy_reader2,43
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s044.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s044.png,t2_anatomy_reader2,44
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s045.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s045.png,t2_anatomy_reader2,45
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s046.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s046.png,t2_anatomy_reader2,46
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s047.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s047.png,t2_anatomy_reader2,47
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s048.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s048.png,t2_anatomy_reader2,48
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s049.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s049.png,t2_anatomy_reader2,49
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s050.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s050.png,t2_anatomy_reader2,50
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s051.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s051.png,t2_anatomy_reader2,51
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s052.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s052.png,t2_anatomy_reader2,52
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s053.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s053.png,t2_anatomy_reader2,53
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s054.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s054.png,t2_anatomy_reader2,54
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s055.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s055.png,t2_anatomy_reader2,55
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s056.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s056.png,t2_anatomy_reader2,56
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s057.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s057.png,t2_anatomy_reader2,57
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s058.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s058.png,t2_anatomy_reader2,58
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s059.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s059.png,t2_anatomy_reader2,59
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s060.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s060.png,t2_anatomy_reader2,60
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s061.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s061.png,t2_anatomy_reader2,61
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s062.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s062.png,t2_anatomy_reader2,62
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s063.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s063.png,t2_anatomy_reader2,63
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s064.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s064.png,t2_anatomy_reader2,64
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s065.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s065.png,t2_anatomy_reader2,65
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s066.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s066.png,t2_anatomy_reader2,66
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s067.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s067.png,t2_anatomy_reader2,67
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s068.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s068.png,t2_anatomy_reader2,68
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s069.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s069.png,t2_anatomy_reader2,69
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s070.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s070.png,t2_anatomy_reader2,70
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s071.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s071.png,t2_anatomy_reader2,71
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s072.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s072.png,t2_anatomy_reader2,72
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s073.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s073.png,t2_anatomy_reader2,73
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s074.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s074.png,t2_anatomy_reader2,74
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s075.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s075.png,t2_anatomy_reader2,75
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s076.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s076.png,t2_anatomy_reader2,76
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s077.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s077.png,t2_anatomy_reader2,77
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s078.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s078.png,t2_anatomy_reader2,78
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s079.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s079.png,t2_anatomy_reader2,79
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s080.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s080.png,t2_anatomy_reader2,80
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s081.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s081.png,t2_anatomy_reader2,81
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s082.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s082.png,t2_anatomy_reader2,82
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s083.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s083.png,t2_anatomy_reader2,83
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s084.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s084.png,t2_anatomy_reader2,84
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s085.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s085.png,t2_anatomy_reader2,85
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s086.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s086.png,t2_anatomy_reader2,86
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s087.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s087.png,t2_anatomy_reader2,87
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s088.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s088.png,t2_anatomy_reader2,88
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s089.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s089.png,t2_anatomy_reader2,89
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s090.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s090.png,t2_anatomy_reader2,90
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s091.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s091.png,t2_anatomy_reader2,91
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s092.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s092.png,t2_anatomy_reader2,92
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s093.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s093.png,t2_anatomy_reader2,93
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s094.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s094.png,t2_anatomy_reader2,94
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s095.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s095.png,t2_anatomy_reader2,95
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s096.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s096.png,t2_anatomy_reader2,96
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s097.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s097.png,t2_anatomy_reader2,97
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s098.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s098.png,t2_anatomy_reader2,98
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s099.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s099.png,t2_anatomy_reader2,99
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s100.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s100.png,t2_anatomy_reader2,100
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s101.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s101.png,t2_anatomy_reader2,101
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s102.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s102.png,t2_anatomy_reader2,102
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s103.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s103.png,t2_anatomy_reader2,103
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s104.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s104.png,t2_anatomy_reader2,104
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s105.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s105.png,t2_anatomy_reader2,105
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s106.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s106.png,t2_anatomy_reader2,106
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s107.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s107.png,t2_anatomy_reader2,107
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s108.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s108.png,t2_anatomy_reader2,108
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s109.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s109.png,t2_anatomy_reader2,109
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s110.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s110.png,t2_anatomy_reader2,110
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s111.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s111.png,t2_anatomy_reader2,111
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s112.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s112.png,t2_anatomy_reader2,112
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s113.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s113.png,t2_anatomy_reader2,113
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s114.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s114.png,t2_anatomy_reader2,114
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s115.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s115.png,t2_anatomy_reader2,115
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s116.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s116.png,t2_anatomy_reader2,116
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s117.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s117.png,t2_anatomy_reader2,117
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s118.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s118.png,t2_anatomy_reader2,118
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s119.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s119.png,t2_anatomy_reader2,119
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s120.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s120.png,t2_anatomy_reader2,120
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s121.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s121.png,t2_anatomy_reader2,121
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s122.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s122.png,t2_anatomy_reader2,122
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s123.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s123.png,t2_anatomy_reader2,123
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s124.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s124.png,t2_anatomy_reader2,124
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s125.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s125.png,t2_anatomy_reader2,125
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s126.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s126.png,t2_anatomy_reader2,126
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s127.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s127.png,t2_anatomy_reader2,127
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s128.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s128.png,t2_anatomy_reader2,128
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s129.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s129.png,t2_anatomy_reader2,129
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s130.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s130.png,t2_anatomy_reader2,130
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s131.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s131.png,t2_anatomy_reader2,131
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s132.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s132.png,t2_anatomy_reader2,132
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s133.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s133.png,t2_anatomy_reader2,133
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s134.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s134.png,t2_anatomy_reader2,134
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s135.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s135.png,t2_anatomy_reader2,135
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s136.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s136.png,t2_anatomy_reader2,136
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s137.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s137.png,t2_anatomy_reader2,137
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s138.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s138.png,t2_anatomy_reader2,138
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s139.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s139.png,t2_anatomy_reader2,139
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s140.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s140.png,t2_anatomy_reader2,140
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_anatomy_reader2_s141.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_anatomy_reader2_s141.png,t2_anatomy_reader2,141
